year,bank,survey_scope,survey_type,species_label,n_transects,mean_percent_cover,sd_percent_cover,se_percent_cover,data_source_branch
2018,WFGB,study_site,RT,Orbicella annularis (ORAN),16,0.1006036217303823,0.4024144869215292,0.1006036217303823,cpce
2018,WFGB,study_site,RT,Orbicella faveolata (ORFA),16,4.35079881028389,5.701841915806637,1.4254604789516592,cpce
2018,WFGB,study_site,RT,Orbicella franksi (ORFR),16,30.96662281617453,8.81985839928308,2.20496459982077,cpce
2018,WFGB,study_site,RT,Orbicella spp. (ORSP),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Porites astreoides (POAS),16,5.642992036137407,2.5813857758301655,0.6453464439575414,cpce
2018,WFGB,study_site,RT,Porites furcata (POFU),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Pseudodiploria strigosa (PSST),16,7.035740024443515,4.603690526320721,1.1509226315801802,cpce
2018,WFGB,study_site,RT,Scolymia cubensis (SCCU),16,0.025458248472505086,0.10183299389002033,0.025458248472505083,cpce
2018,WFGB,study_site,RT,Scolymia sp (SCSP),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Siderastrea radians (SIRA),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Siderastrea siderea (SISI),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Siderastrea sp (SISP),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Stephanocoenia intersepta (STIN),16,0.9678840132287895,0.7565524178451193,0.18913810446127982,cpce
2018,WFGB,study_site,RT,Stephaocoenia sp (STSP),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Unknown Coral I (C1),16,0.012755102040816325,0.0510204081632653,0.012755102040816325,cpce
2018,WFGB,study_site,RT,Unknown Coral II (C2),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Unknown Coral III (C3),16,0.0,0.0,0.0,cpce
2018,WFGB,study_site,RT,Unknown Coral IV (C4),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Agaricia agaricites (AGAG),16,0.22458896146007207,0.2606494054588486,0.06516235136471216,cpce
2019,EFGB,study_site,RT,Agaricia fragilis (AGFR),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Agaricia lamarcki (AGLA),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Agaricia sp (AGSP),16,0.013075313807531375,0.0523012552301255,0.013075313807531375,cpce
2019,EFGB,study_site,RT,Colpophyllia amaranthus (COAM),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Colpophyllia natans (CONA),16,2.0938535291641123,2.611668696612567,0.6529171741531418,cpce
2019,EFGB,study_site,RT,Colpophyllia sp (COSP),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Crustose Coralline Algae (CCA),16,6.16719584838247,3.458144958534349,0.8645362396335873,cpce
2019,EFGB,study_site,RT,Madracis auretenra (MAAU),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Madracis decactis (MADE),16,0.22441072407248897,0.4359431187029892,0.1089857796757473,cpce
2019,EFGB,study_site,RT,Madracis sp (MASP),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Millepora alcicornis (MIAL),16,0.36863257525526305,0.8689583591821608,0.2172395897955402,cpce
2019,EFGB,study_site,RT,Montastraea cavernosa (MOCA),16,3.7285440148898847,3.8635557000798033,0.9658889250199508,cpce
2019,EFGB,study_site,RT,Mussa angulosa (MUAN),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Orbicella annularis (ORAN),16,0.11621900826446281,0.46487603305785125,0.11621900826446281,cpce
2019,EFGB,study_site,RT,Orbicella faveolata (ORFA),16,4.512976976464803,4.799049480119508,1.199762370029877,cpce
2019,EFGB,study_site,RT,Orbicella franksi (ORFR),16,27.519427011257466,11.985668117422296,2.996417029355574,cpce
2019,EFGB,study_site,RT,Orbicella spp. (ORSP),16,0.6284810662440948,1.271451170597915,0.31786279264947875,cpce
2019,EFGB,study_site,RT,Porites astreoides (POAS),16,6.175999223435305,3.6155984623722164,0.9038996155930541,cpce
2019,EFGB,study_site,RT,Porites furcata (POFU),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Pseudodiploria strigosa (PSST),16,7.6513043214123035,4.464832750187316,1.116208187546829,cpce
2019,EFGB,study_site,RT,Scolymia cubensis (SCCU),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Scolymia sp (SCSP),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Siderastrea radians (SIRA),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Siderastrea siderea (SISI),16,0.48798627439790576,1.1019236307213847,0.27548090768034617,cpce
2019,EFGB,study_site,RT,Siderastrea sp (SISP),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Stephanocoenia intersepta (STIN),16,0.5163704232415802,0.5185956107503517,0.1296489026875879,cpce
2019,EFGB,study_site,RT,Stephaocoenia sp (STSP),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Unknown Coral I (C1),16,0.2917793750600248,0.2495258996751387,0.06238147491878467,cpce
2019,EFGB,study_site,RT,Unknown Coral II (C2),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Unknown Coral III (C3),16,0.0,0.0,0.0,cpce
2019,EFGB,study_site,RT,Unknown Coral IV (C4),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Agaricia agaricites (AGAG),16,0.37285221203778357,0.30903016575774434,0.07725754143943608,cpce
2019,WFGB,study_site,RT,Agaricia fragilis (AGFR),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Agaricia lamarcki (AGLA),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Agaricia sp (AGSP),16,0.012626262626262624,0.0505050505050505,0.012626262626262624,cpce
2019,WFGB,study_site,RT,Colpophyllia amaranthus (COAM),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Colpophyllia natans (CONA),16,2.0746719901930564,2.0956008293955652,0.5239002073488913,cpce
2019,WFGB,study_site,RT,Colpophyllia sp (COSP),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Crustose Coralline Algae (CCA),16,3.8215748624839385,3.408040937305717,0.8520102343264293,cpce
2019,WFGB,study_site,RT,Madracis auretenra (MAAU),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Madracis decactis (MADE),16,0.10769974699325315,0.26386803974819467,0.06596700993704867,cpce
2019,WFGB,study_site,RT,Madracis sp (MASP),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Millepora alcicornis (MIAL),16,0.2682772345491523,0.3627932666631979,0.09069831666579947,cpce
2019,WFGB,study_site,RT,Montastraea cavernosa (MOCA),16,2.5026336396933875,1.940778826556441,0.48519470663911024,cpce
2019,WFGB,study_site,RT,Mussa angulosa (MUAN),16,0.03916554075789744,0.1144780763110282,0.02861951907775705,cpce
2019,WFGB,study_site,RT,Orbicella annularis (ORAN),16,1.6972072304305454,4.643071195687821,1.1607677989219551,cpce
2019,WFGB,study_site,RT,Orbicella faveolata (ORFA),16,1.381558707112251,2.4847972630055475,0.6211993157513869,cpce
2019,WFGB,study_site,RT,Orbicella franksi (ORFR),16,35.40283294644208,11.967531772646973,2.9918829431617433,cpce
2019,WFGB,study_site,RT,Orbicella spp. (ORSP),16,1.491711206431329,2.184053981476098,0.5460134953690245,cpce
2019,WFGB,study_site,RT,Porites astreoides (POAS),16,5.679906622399688,3.090417673349936,0.772604418337484,cpce
2019,WFGB,study_site,RT,Porites furcata (POFU),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Pseudodiploria strigosa (PSST),16,7.775868765069946,4.3121433236756825,1.0780358309189206,cpce
2019,WFGB,study_site,RT,Scolymia cubensis (SCCU),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Scolymia sp (SCSP),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Siderastrea radians (SIRA),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Siderastrea siderea (SISI),16,0.5260201857435943,1.2496719379295602,0.31241798448239005,cpce
2019,WFGB,study_site,RT,Siderastrea sp (SISP),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Stephanocoenia intersepta (STIN),16,0.6306015649904784,0.6301662761255519,0.15754156903138797,cpce
2019,WFGB,study_site,RT,Stephaocoenia sp (STSP),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Unknown Coral I (C1),16,0.2627300144076024,0.3289126032247449,0.08222815080618623,cpce
2019,WFGB,study_site,RT,Unknown Coral II (C2),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Unknown Coral III (C3),16,0.0,0.0,0.0,cpce
2019,WFGB,study_site,RT,Unknown Coral IV (C4),16,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Agaricia agaricites (AGAG),28,0.2631029185829533,0.31265780415671807,0.05908677109015806,cpce
2022,EFGB,reefwide,RT,Agaricia fragilis (AGFR),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Agaricia lamarcki (AGLA),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Agaricia sp (AGSP),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Colpophyllia amaranthus (COAM),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Colpophyllia natans (CONA),28,3.692670682159203,4.628311535499689,0.8746686652188336,cpce
2022,EFGB,reefwide,RT,Colpophyllia sp (COSP),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Crustose Coralline Algae (CCA),28,1.2287634815368373,1.0170166244531786,0.1921980762515344,cpce
2022,EFGB,reefwide,RT,Madracis auretenra (MAAU),28,1.6169848406081477,7.062249242386891,1.3346396565792875,cpce
2022,EFGB,reefwide,RT,Madracis decactis (MADE),28,0.25769434262599095,0.4410014957586735,0.08334144897035399,cpce
2022,EFGB,reefwide,RT,Madracis sp (MASP),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Millepora alcicornis (MIAL),28,0.4956296807992822,1.0012534510058964,0.18921911647905684,cpce
2022,EFGB,reefwide,RT,Montastraea cavernosa (MOCA),28,3.066483947372968,3.557287757300835,0.672264196265193,cpce
2022,EFGB,reefwide,RT,Mussa angulosa (MUAN),28,0.06779369747126301,0.15200848101610656,0.028726902710092917,cpce
2022,EFGB,reefwide,RT,Orbicella annularis (ORAN),28,0.5686513829818728,2.608230622291951,0.49290925632055305,cpce
2022,EFGB,reefwide,RT,Orbicella faveolata (ORFA),28,2.679225092483498,6.9133617155856095,1.306502558776741,cpce
2022,EFGB,reefwide,RT,Orbicella franksi (ORFR),28,26.77260801089039,16.74035483411916,3.1636296964326585,cpce
2022,EFGB,reefwide,RT,Orbicella spp. (ORSP),28,0.0447360572621533,0.2367209643064054,0.0447360572621533,cpce
2022,EFGB,reefwide,RT,Porites astreoides (POAS),28,7.101261069914697,5.456737946717185,1.0312265411902066,cpce
2022,EFGB,reefwide,RT,Porites furcata (POFU),28,0.02274795268425842,0.12037085127682397,0.02274795268425842,cpce
2022,EFGB,reefwide,RT,Pseudodiploria strigosa (PSST),28,6.828823046383788,5.78937582652624,1.0940891916626747,cpce
2022,EFGB,reefwide,RT,Scolymia cubensis (SCCU),28,0.007566585956416465,0.040038609428943564,0.007566585956416465,cpce
2022,EFGB,reefwide,RT,Scolymia sp (SCSP),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Siderastrea radians (SIRA),28,0.007582650894752804,0.04012361709227465,0.007582650894752804,cpce
2022,EFGB,reefwide,RT,Siderastrea siderea (SISI),28,0.6729250590634701,1.811833452817901,0.3424043380874032,cpce
2022,EFGB,reefwide,RT,Siderastrea sp (SISP),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Stephanocoenia intersepta (STIN),28,0.4535395562327174,0.6310808253477548,0.11926306578939615,cpce
2022,EFGB,reefwide,RT,Stephaocoenia sp (STSP),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Unknown Coral I (C1),28,0.007582650894752804,0.04012361709227465,0.007582650894752804,cpce
2022,EFGB,reefwide,RT,Unknown Coral II (C2),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Unknown Coral III (C3),28,0.0,0.0,0.0,cpce
2022,EFGB,reefwide,RT,Unknown Coral IV (C4),28,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Agaricia agaricites (AGAG),16,0.3399259823018384,0.32749325867847473,0.08187331466961868,cpce
2022,EFGB,study_site,RT,Agaricia fragilis (AGFR),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Agaricia lamarcki (AGLA),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Agaricia sp (AGSP),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Colpophyllia amaranthus (COAM),16,0.012703252032520325,0.0508130081300813,0.012703252032520325,cpce
2022,EFGB,study_site,RT,Colpophyllia natans (CONA),16,1.7929006561146876,1.8909522030071249,0.4727380507517812,cpce
2022,EFGB,study_site,RT,Colpophyllia sp (COSP),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Crustose Coralline Algae (CCA),16,3.5895256087621683,1.8279327545090462,0.45698318862726156,cpce
2022,EFGB,study_site,RT,Madracis auretenra (MAAU),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Madracis decactis (MADE),16,0.1915896075179249,0.3625124514667387,0.09062811286668468,cpce
2022,EFGB,study_site,RT,Madracis sp (MASP),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Millepora alcicornis (MIAL),16,0.13300496328172873,0.33029225690723535,0.08257306422680884,cpce
2022,EFGB,study_site,RT,Montastraea cavernosa (MOCA),16,4.205706524534128,2.832591432341592,0.708147858085398,cpce
2022,EFGB,study_site,RT,Mussa angulosa (MUAN),16,0.026075200988410537,0.0712609737283065,0.017815243432076626,cpce
2022,EFGB,study_site,RT,Orbicella annularis (ORAN),16,1.0795319969308756,2.935914297133144,0.733978574283286,cpce
2022,EFGB,study_site,RT,Orbicella faveolata (ORFA),16,5.398525486281434,8.42983906690749,2.1074597667268726,cpce
2022,EFGB,study_site,RT,Orbicella franksi (ORFR),16,21.088115318974356,9.628474969666032,2.407118742416508,cpce
2022,EFGB,study_site,RT,Orbicella spp. (ORSP),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Porites astreoides (POAS),16,8.29041704670466,5.350687680217335,1.3376719200543337,cpce
2022,EFGB,study_site,RT,Porites furcata (POFU),16,0.014434180138568125,0.0577367205542725,0.014434180138568125,cpce
2022,EFGB,study_site,RT,Pseudodiploria strigosa (PSST),16,9.252583085469098,8.166421213383567,2.0416053033458916,cpce
2022,EFGB,study_site,RT,Scolymia cubensis (SCCU),16,0.0131578947368421,0.0526315789473684,0.0131578947368421,cpce
2022,EFGB,study_site,RT,Scolymia sp (SCSP),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Siderastrea radians (SIRA),16,0.01321353065539112,0.05285412262156447,0.013213530655391117,cpce
2022,EFGB,study_site,RT,Siderastrea siderea (SISI),16,1.2141823173757027,3.3304480055114225,0.8326120013778556,cpce
2022,EFGB,study_site,RT,Siderastrea sp (SISP),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Stephanocoenia intersepta (STIN),16,0.4002908851393465,0.5520555842058392,0.1380138960514598,cpce
2022,EFGB,study_site,RT,Stephaocoenia sp (STSP),16,0.013528138528138525,0.0541125541125541,0.013528138528138525,cpce
2022,EFGB,study_site,RT,Unknown Coral I (C1),16,0.013528138528138525,0.0541125541125541,0.013528138528138525,cpce
2022,EFGB,study_site,RT,Unknown Coral II (C2),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Unknown Coral III (C3),16,0.0,0.0,0.0,cpce
2022,EFGB,study_site,RT,Unknown Coral IV (C4),16,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Agaricia agaricites (AGAG),14,0.3499756937757213,0.4901282141384083,0.13099227520694967,cpce
2022,WFGB,reefwide,RT,Agaricia fragilis (AGFR),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Agaricia lamarcki (AGLA),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Agaricia sp (AGSP),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Colpophyllia amaranthus (COAM),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Colpophyllia natans (CONA),14,3.1974237506421948,3.876459176355063,1.036027293695468,cpce
2022,WFGB,reefwide,RT,Colpophyllia sp (COSP),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Crustose Coralline Algae (CCA),14,3.13210689605958,1.996572423178641,0.5336064253868221,cpce
2022,WFGB,reefwide,RT,Madracis auretenra (MAAU),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Madracis decactis (MADE),14,1.0807698547818299,1.957069812783638,0.523048908673871,cpce
2022,WFGB,reefwide,RT,Madracis sp (MASP),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Millepora alcicornis (MIAL),14,0.9952503705583139,1.4018210540533766,0.37465243584528923,cpce
2022,WFGB,reefwide,RT,Montastraea cavernosa (MOCA),14,2.4361492986936972,2.581456426293301,0.6899232504339564,cpce
2022,WFGB,reefwide,RT,Mussa angulosa (MUAN),14,0.11125536768940658,0.2088933146730101,0.05582908670671154,cpce
2022,WFGB,reefwide,RT,Orbicella annularis (ORAN),14,3.1584471095591113,8.748257950509082,2.338070284423298,cpce
2022,WFGB,reefwide,RT,Orbicella faveolata (ORFA),14,4.019080536029206,5.140146745852382,1.3737620029086146,cpce
2022,WFGB,reefwide,RT,Orbicella franksi (ORFR),14,18.34381923473622,9.923233788697795,2.652095786154705,cpce
2022,WFGB,reefwide,RT,Orbicella spp. (ORSP),14,0.21878856577452305,0.6547123639780504,0.174979239492193,cpce
2022,WFGB,reefwide,RT,Porites astreoides (POAS),14,4.3701269727181975,2.4824970975353318,0.6634752573312817,cpce
2022,WFGB,reefwide,RT,Porites furcata (POFU),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Pseudodiploria strigosa (PSST),14,7.7836923210566065,6.336016138143308,1.6933715418573436,cpce
2022,WFGB,reefwide,RT,Scolymia cubensis (SCCU),14,0.0456329048547396,0.12276783979482975,0.03281108533047176,cpce
2022,WFGB,reefwide,RT,Scolymia sp (SCSP),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Siderastrea radians (SIRA),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Siderastrea siderea (SISI),14,0.5596642012444027,1.297590205398888,0.3467955697883046,cpce
2022,WFGB,reefwide,RT,Siderastrea sp (SISP),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Stephanocoenia intersepta (STIN),14,2.075846869943413,2.4175174960163317,0.6461087283303393,cpce
2022,WFGB,reefwide,RT,Stephaocoenia sp (STSP),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Unknown Coral I (C1),14,0.031092675797109285,0.0790406241718832,0.021124495377710696,cpce
2022,WFGB,reefwide,RT,Unknown Coral II (C2),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Unknown Coral III (C3),14,0.0,0.0,0.0,cpce
2022,WFGB,reefwide,RT,Unknown Coral IV (C4),14,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Agaricia agaricites (AGAG),16,0.32884474288019583,0.3280677378007072,0.0820169344501768,cpce
2022,WFGB,study_site,RT,Agaricia fragilis (AGFR),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Agaricia lamarcki (AGLA),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Agaricia sp (AGSP),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Colpophyllia amaranthus (COAM),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Colpophyllia natans (CONA),16,2.1711214568464623,2.5588129774301303,0.6397032443575326,cpce
2022,WFGB,study_site,RT,Colpophyllia sp (COSP),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Crustose Coralline Algae (CCA),16,2.6051795555855777,1.2639072088612622,0.31597680221531554,cpce
2022,WFGB,study_site,RT,Madracis auretenra (MAAU),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Madracis decactis (MADE),16,0.1503588965097657,0.27867919835593313,0.06966979958898328,cpce
2022,WFGB,study_site,RT,Madracis sp (MASP),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Millepora alcicornis (MIAL),16,0.36680205738845867,0.5548106132004839,0.13870265330012096,cpce
2022,WFGB,study_site,RT,Montastraea cavernosa (MOCA),16,2.682451087170628,3.08538001861685,0.7713450046542125,cpce
2022,WFGB,study_site,RT,Mussa angulosa (MUAN),16,0.02572550148847963,0.07030378530564503,0.017575946326411258,cpce
2022,WFGB,study_site,RT,Orbicella annularis (ORAN),16,0.4317107829096589,1.1340497002671701,0.28351242506679253,cpce
2022,WFGB,study_site,RT,Orbicella faveolata (ORFA),16,3.883441903895832,5.609512349729676,1.402378087432419,cpce
2022,WFGB,study_site,RT,Orbicella franksi (ORFR),16,33.63030219114364,13.528803331593938,3.3822008328984845,cpce
2022,WFGB,study_site,RT,Orbicella spp. (ORSP),16,0.0125,0.05,0.0125,cpce
2022,WFGB,study_site,RT,Porites astreoides (POAS),16,5.272134434886349,2.373392067487111,0.5933480168717777,cpce
2022,WFGB,study_site,RT,Porites furcata (POFU),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Pseudodiploria strigosa (PSST),16,7.035455085240617,4.701439721085774,1.1753599302714435,cpce
2022,WFGB,study_site,RT,Scolymia cubensis (SCCU),16,0.012677484787018255,0.05070993914807303,0.012677484787018257,cpce
2022,WFGB,study_site,RT,Scolymia sp (SCSP),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Siderastrea radians (SIRA),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Siderastrea siderea (SISI),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Siderastrea sp (SISP),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Stephanocoenia intersepta (STIN),16,0.5700206813376605,0.9743164681077966,0.24357911702694915,cpce
2022,WFGB,study_site,RT,Stephaocoenia sp (STSP),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Unknown Coral I (C1),16,0.08870787810794192,0.1269997328958986,0.03174993322397465,cpce
2022,WFGB,study_site,RT,Unknown Coral II (C2),16,0.012677484787018255,0.05070993914807303,0.012677484787018257,cpce
2022,WFGB,study_site,RT,Unknown Coral III (C3),16,0.0,0.0,0.0,cpce
2022,WFGB,study_site,RT,Unknown Coral IV (C4),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Agaricia agaricites (AGAG),16,0.4247257253610578,0.5150537416549605,0.12876343541374013,cpce
2023,EFGB,reefwide,RT,Agaricia fragilis (AGFR),16,0.027777777777777776,0.1111111111111111,0.027777777777777776,cpce
2023,EFGB,reefwide,RT,Agaricia lamarcki (AGLA),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Agaricia sp (AGSP),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Colpophyllia amaranthus (COAM),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Colpophyllia natans (CONA),16,5.124718961994993,3.755251561860405,0.9388128904651013,cpce
2023,EFGB,reefwide,RT,Colpophyllia sp (COSP),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Crustose Coralline Algae (CCA),16,2.4484876871266055,1.744859478914943,0.43621486972873574,cpce
2023,EFGB,reefwide,RT,Madracis auretenra (MAAU),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Madracis decactis (MADE),16,0.6368247129228385,1.4033206354964536,0.3508301588741134,cpce
2023,EFGB,reefwide,RT,Madracis sp (MASP),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Millepora alcicornis (MIAL),16,0.6255126787586116,1.2499095691786841,0.31247739229467103,cpce
2023,EFGB,reefwide,RT,Montastraea cavernosa (MOCA),16,4.407614010777458,4.179306688936589,1.0448266722341473,cpce
2023,EFGB,reefwide,RT,Mussa angulosa (MUAN),16,0.1641387104449203,0.45716589429122145,0.11429147357280536,cpce
2023,EFGB,reefwide,RT,Orbicella annularis (ORAN),16,1.768857061264722,5.357426373220519,1.3393565933051297,cpce
2023,EFGB,reefwide,RT,Orbicella faveolata (ORFA),16,3.608870922764229,3.6891281686435304,0.9222820421608826,cpce
2023,EFGB,reefwide,RT,Orbicella franksi (ORFR),16,30.803014488695386,17.80556129862085,4.451390324655213,cpce
2023,EFGB,reefwide,RT,Orbicella spp. (ORSP),16,0.31642096169274425,0.6300611177635933,0.15751527944089833,cpce
2023,EFGB,reefwide,RT,Porites astreoides (POAS),16,7.093581074319406,5.203053431313504,1.300763357828376,cpce
2023,EFGB,reefwide,RT,Porites furcata (POFU),16,0.013888888888888888,0.05555555555555555,0.013888888888888888,cpce
2023,EFGB,reefwide,RT,Pseudodiploria strigosa (PSST),16,5.048792660370315,4.774345194345459,1.1935862985863648,cpce
2023,EFGB,reefwide,RT,Scolymia cubensis (SCCU),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Scolymia sp (SCSP),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Siderastrea radians (SIRA),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Siderastrea siderea (SISI),16,0.09168477076151735,0.227455443050345,0.05686386076258625,cpce
2023,EFGB,reefwide,RT,Siderastrea sp (SISP),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Stephanocoenia intersepta (STIN),16,0.2392867991101244,0.3556583986060114,0.08891459965150285,cpce
2023,EFGB,reefwide,RT,Stephaocoenia sp (STSP),16,0.012939958592132506,0.051759834368530024,0.012939958592132506,cpce
2023,EFGB,reefwide,RT,Unknown Coral I (C1),16,0.013616557734204794,0.05446623093681918,0.013616557734204796,cpce
2023,EFGB,reefwide,RT,Unknown Coral II (C2),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Unknown Coral III (C3),16,0.0,0.0,0.0,cpce
2023,EFGB,reefwide,RT,Unknown Coral IV (C4),16,0.0,0.0,0.0,cpce
2023,EFGB,study_site,RT,Agaricia agaricites (AGAG),16,0.6513503669428523,0.4758328853711106,0.11895822134277766,cpce
2023,EFGB,study_site,RT,Agaricia fragilis (AGFR),16,0.07903360856399594,0.1293827539033675,0.03234568847584188,cpce
2023,EFGB,study_site,RT,Agaricia lamarcki (AGLA),16,0.0,0.0,0.0,cpce
2023,EFGB,study_site,RT,Agaricia sp (AGSP),16,0.0,0.0,0.0,cpce
2023,EFGB,study_site,RT,Colpophyllia amaranthus (COAM),16,0.0,0.0,0.0,cpce
2023,EFGB,study_site,RT,Colpophyllia natans (CONA),16,1.7173432212322772,1.3754624424812916,0.3438656106203229,cpce
2023,EFGB,study_site,RT,Colpophyllia sp (COSP),16,0.0,0.0,0.0,cpce
2023,EFGB,study_site,RT,Crustose Coralline Algae (CCA),16,2.9157935814857208,1.6719354889670242,0.41798387224175604,cpce
2023,EFGB,study_site,RT,Madracis auretenra (MAAU),16,0.0,0.0,0.0,cpce
2023,EFGB,study_site,RT,Madracis decactis (MADE),16,0.5020750088589935,0.6331087713646384,0.1582771928411596,cpce
